[H]C(c1c([H])c([H])c(C(=O)N(c2c(c(n(C([H])([H])c3c(c(c(c(Cl)c3[H])[H])[H])OC([H])(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])n2)C([H])([H])[H])[H])[H])c(c1[H])[H])([H])N([H])C([H])([H])C([H])([H])[H],1,0,0,1,0,1,1,0,1,0,1,0,1,1,1
c1(/C(c2ccccc2)=C(/CCCl)c2ccccc2)ccc(OCCN(C)C)cc1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
CCNC(=O)C(C(N)=O)c1ccccc1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1
c1([H])c2c(OC([H])([H])O2)c([H])c(c1[C@@]1([C@@]([C@]1(C([H])=O)C#N)([H])S(C([H])([H])[H])(=O)=O)[H])[H],0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
c1(=O)n(ncc([nH]1)=O)-c1cc(Cl)c(C(C#N)c2ccc(Cl)cc2)c(c1)Cl,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0
c1ccccc1[C@@H](NC(=O)c1c2c(nc(-c3ccccc3)c1OCCCN(C)C)cccc2)CC,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1
c12N(C(=O)C([H])(C(c2c([H])c([H])c(OC([H])(C([H])(C([H])([H])C([H])([H])N2C([H])([H])C(N(c3c(c(Cl)c([H])c([H])c3[H])Cl)C([H])(C2([H])[H])[H])([H])[H])[H])[H])c1[H])([H])[H])[H])[H],0,1,1,0,1,1,0,0,1,1,0,0,0,1,0
[H]C([H])(C([C@](C1(C(=O)N(C(N([H])C1=O)=O)[H])C(C([H])([H])[H])([H])[H])(C([H])([H])[H])[H])([H])[H])C([H])([H])[H],0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
C1([H])(C(=C(C(O[H])=O)N2[C@]([C@@](C2=O)(N([H])C(C(c2c(c([H])c(c([H])c2[H])[H])[H])([H])[H])=O)[H])([H])S1)C(OC(C([H])([H])[H])=O)([H])[H])[H],1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
c1([H])n(c2c(c(c(c3c2c1C([H])([C@@]1([H])N(C([H])([H])[H])C([C@@]([H])(N([H])S(N(C([H])([H])[H])C([H])([H])[H])(=O)=O)C([C@@]13[H])([H])[H])([H])[H])[H])[H])[H])[H])C([H])([H])[H],0,1,1,1,0,1,0,0,0,1,0,1,0,1,0
C1(O[H])(C([H])([H])N(C([H])([H])C(N([H])[H])=O)C(C1([H])[H])=O)[H],0,1,1,1,1,0,0,1,1,0,1,0,0,1,0
C1=C2CC[C@H]3[C@@H]4CC[C@@]([C@@]4(C)C[C@@H]([C@@]3([C@]2(C=CC1=O)C)F)O)(C(=O)COC(=O)C)O,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0
c1c(C(C(=O)OCCN2CCOC(C2C)c2ccccc2)CC)cccc1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1
O([H])[C@@]1([C@](O[C@](O[C@]2([C@](O[H])(C([H])(O[C@@]3([H])O[C@]([H])(C(O[H])([H])[H])[C@@]([H])(O[H])[C@@](N([H])[H])([H])[C@@]3([H])O[H])[C@@](N([H])[H])([H])C([H])([H])[C@@]2(N([H])[H])[H])[H])[H])([C@]([H])(N([H])[H])C1([H])[H])[H])(C(N([H])[H])([H])[H])[H])[H],1,0,1,1,0,0,0,1,1,0,0,1,0,0,0
c12c([H])c(c([H])c([H])c1N(c1c(c(c([H])c(c1C(=O)C2([H])[H])[H])[H])[H])C(N([H])[H])=O)[H],0,0,1,1,1,1,0,0,0,1,1,0,0,1,0
[H]C1(C(C2(c3c(c(c([H])c([H])c3[H])[H])C1(c1c([H])c([H])c([H])c(c12)[H])C([H])([H])C([H])(C(N([H])C([H])([H])[H])([H])[H])[H])[H])([H])[H])[H],0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
[H]C([H])([H])C(N(C(=O)[H])C([H])(c1c(nc(C([H])([H])[H])nc1[H])N([H])[H])[H])=C(C(C([H])(O[H])[H])([H])[H])SSC([H])([H])[C@]1([H])OC(C(C1([H])[H])([H])[H])([H])[H],0,0,1,1,0,0,1,1,1,0,1,1,1,0,0
N([H])(c1c(c(F)c([H])c(Br)c1[H])Br)S(c1c(c([H])c(OC([H])([H])[H])c(c1[H])N1C([H])([H])C(N(C(C1([H])[H])([H])[H])[H])([H])[H])[H])(=O)=O,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0
c1(O[H])c(c(O[H])c(c(C(O[H])([H])C([H])([H])N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])c1[H])[H])[H],1,0,0,1,0,1,0,1,1,0,0,0,1,0,1
C1([H])([H])C([H])([H])C([H])(C2([H])C(C1([H])[H])(C([H])([H])C([H])(N2C(=O)C([H])(C([H])([H])[H])N(C([H])(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C(c1c([H])c(c([H])c(c1[H])[H])[H])([H])[H])[H])C(=O)O[H])[H])[H],1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
[H]C1([H])C2C(C3(C([H])(C1([H])[H])C1(C(C(C3(O[H])[H])([H])[H])(C([H])([H])[H])C(O[H])(C(O[H])(C1([H])[H])[H])C(=O)C([H])(OC(=O)C([H])([H])[H])[H])[H])F)(C([H])([H])[H])C([H])=C(C(=O)C=2[H])[H],1,0,1,0,1,0,0,1,1,0,1,1,0,0,0
C(C1CC1)N1CCC2(c3cc(O)ccc3CC1C2C)C,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0
[H]C1(N(C([H])(C([H])([H])C1([H])[H])[H])C([H])([H])C(C(=O)c1c(c([H])c(C(C([H])([H])[H])([H])[H])c(c1[H])[H])[H])([H])C([H])([H])[H])[H],0,1,1,0,0,1,0,0,0,0,1,1,1,1,1
C1CS[C@H]2C(C(N2C=1C(O)=O)=O)NC(=O)/C(=N\OC)c1csc(N)n1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0
c1(Cl)c([H])c([H])c([H])c([H])c1-c1c2c(c(c([H])c([H])c2[H])[H])c(c(C(N(C([H])([H])[H])[C@@](C([H])([H])C([H])([H])[H])([H])C([H])([H])[H])=O)n1)[H],0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
c1c(/C=N/N2CC(=O)NC2=O)oc(c1)[N+](=O)[O-],0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
[C@H]1(C)[C@@H](O)[C@H](C[C@@H](O1)O[C@@H]1C[C@](O)(Cc2c(O)c3C(=O)c4cccc(OC)c4C(=O)c3c(O)c12)C(=NNC(=O)c1ccccc1)C)N,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0
C(/C(=C(/C(C(=O)O[H])(N([H])[H])[H])[H])C([H])([H])[H])([H])([H])P(O[H])(=O)O[H],0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
[H]C1(C(C2(C(C([H])(C([H])(F)C3=C([H])C(=O)C([H])=C([H])C23C([H])([H])[H])[H])([H])C2([H])C([H])([H])C(C([H])([H])[H])(C(C21C([H])([H])[H])(C(=O)C(O[H])([H])[H])[H])[H])F)(O[H])[H])[H],0,0,1,0,1,0,0,1,1,0,1,1,0,0,0
C([H])([H])([H])O/N=C(\C(=O)N([H])[C@]1(C(=O)N2[C@]1(SC([H])(C(=C2C(=O)O[C@@]([H])(OC(=O)C([H])([H])[H])C([H])([H])[H])C([H])(OC(=O)N([H])[H])[H])[H])[H])[H])c1c([H])c(c([H])o1)[H],1,0,1,1,1,1,0,0,1,0,1,0,0,1,1
[H]C1(C2([H])C(O[H])(C(=O)C(C(=O)N(C([H])(N([H])C([H])([H])C([H])(C([H])([H])C(C([H])(C(=O)O[H])N([H])[H])([H])[H])[H])[H])[H])=C1O[H])C(O[H])=C1C(c3c(c(c([H])c(c3O[H])[H])[H])C(C([H])([H])[H])(C1(C2([H])[H])[H])O[H])=O)N(C([H])([H])[H])C([H])([H])[H],1,0,1,1,1,1,0,1,1,1,1,1,0,0,1
c1(c(C([H])(C(=O)N(C2(C3(N(C(C(O[H])=O)=C(C([H])(S3)[H])C([H])([H])Sc3nc([H])n(n3)[H])C2=O)[H])[H])[H])[H])sc(c1[H])[H])[H],1,0,1,1,1,1,1,1,1,0,1,0,0,1,0
[C@@]12(O)C(=O)C[C@@H](O[C@@H]1O[C@H]1[C@H]([C@@H](NC)[C@H](O)[C@H]([C@@H]1O)NC)O2)CCCC,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1
C1(F)=C(N2C(S1)(C([H])(C2=O)C(C([H])([H])[H])(O[H])[H])[H])C(O[H])=O,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1
O([H])C(C([H])(N(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])([H])C([H])([H])Oc1c2oc(c([H])c2c([H])c(c1[H])[H])C(=O)C([H])([H])[H],1,0,0,1,0,1,0,1,1,1,1,0,0,0,1
C1(OC(C([H])([H])C1(O[H])[H])(N1C([H])=C(C(=O)N([H])C1=O)C([H])(C([H])([H])[H])C([H])([H])[H])[H])([H])C([H])(O[H])[H],1,0,1,0,1,0,0,1,1,0,0,1,1,1,1
c1(ccccc1)C(CCOc1cccc2ccccc21)N(C)C,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
C1([H])(C2([H])C([H])([H])C([H])(C1(C1([H])C2([H])C(N(C([H])([H])C([H])(C([H])([H])C([H])([H])N2C(C(N(c3nc([H])c([H])c(n3)[H])C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])C1=O)=O)[H])[H])[H],0,1,1,0,1,1,1,0,0,0,0,1,0,1,0
C(/C(c1oc(c([H])c1[H])[H])=N/OC([H])([H])[H])(=O)N([C@]1([C@@]2(N(C(C(=O)O[H])=C(C([H])(S2)[H])C([H])(OC(C([H])([H])[H])=O)[H])C1=O)[H])[H])[H],1,0,1,1,1,1,0,1,1,0,1,0,0,1,0
c12C([H])([H])N(C(C(=O)C3([H])C([H])([H])C3([H])[H])(c3c([H])c([H])c(c(c3F)[H])[H])[H])C([H])(C([H])(c2sc(c1[H])OC(C([H])([H])[H])=O)[H])[H],1,1,1,0,0,1,0,0,1,1,1,1,1,1,0
O=C1O[C@](c2c(N1[H])c(c([H])c(c2[H])Cl)[H])(C#CC1([H])C(C1([H])[H])([H])[H])C(F)(F)F,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0
O1[C@H](C2=C(C(O)=O)N3[C@@H]([C@@H](C3=O)[C@H](C)O)S2)CCC1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1
C1=CC2([C@]3(F)C([C@H]4C(C)(C[C@@H]3O)[C@@]3(OC(O[C@@H]3C4)(CC)CC)C(CO)=O)CCC2=CC1=O)C,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1
[C@]([H])(C(N([C@]1(C(=O)N2[C@@]1([H])SC([C@@]2(C(=O)O[H])[H])(C([H])([H])[H])C([H])([H])[H])[H])[H])=O)(C([H])([H])C([H])([H])[H])Oc1c(c(c(c(c1[H])[H])[H])[H])[H],1,0,1,1,1,1,0,1,1,1,1,0,0,1,1
C1c2nc3ccccc3c(N)c2[C@@H](CC1)O,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0
c1c(S(N(C)C)(=O)=O)ccc2c1/C(=C/CCN1CCN(C)CC1)c1ccccc1S2,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0
O=C1N([H])C(=O)C([H])([H])C([H])(C1(c1c(c(c(c([H])c1[H])[H])[H])[H])C(C([H])([H])[H])([H])[H])[H],0,0,1,0,1,1,0,0,0,1,0,1,0,1,1
[H]c1c([H])c(C([H])([H])N([H])N([H])C(=O)C(C([H])([H])O[H])(N([H])[H])[H])c(c(c1O[H])O[H])O[H],1,0,0,1,0,1,0,1,1,0,1,0,1,0,0
[H]C1([H])[C@@]2([C@](C([H])=C([H])[H])(C([H])(N([C@@]1([H])[C@@]([H])(O[H])c1c3c(nc(c1[H])[H])c(c(c(c3[H])OC([H])([H])[H])[H])[H])C(C2([H])[H])([H])[H])[H])[H])[H],0,1,1,0,0,1,1,1,1,0,1,1,1,1,0
[H]c1c([H])c(c(c2C3([H])C(C([H])(C(N(C3([H])[H])C([H])([H])[H])([H])[H])[H])(N(c12)[H])[H])[H])C([H])([H])[H],0,1,1,0,0,1,0,0,0,0,0,1,1,1,0
C(C([H])([H])N(C1N([H])C(C([H])([H])[H])(c2c(N=1)c(c(c([H])c2Cl)[H])[H])[H])[H])([H])(F)F,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0
[H]C([H])([H])OC([H])(N1C(=O)N(C([H])([H])OC([H])([H])[H])C(=O)C(C([H])(C([H])([H])[H])[H])(C1=O)c1c([H])c(c([H])c([H])c1[H])[H])[H],0,0,0,0,1,1,0,0,1,1,0,0,0,1,1
[H]C1([C@]2([H])[C@@]([C@]3([C@]1(OC(O3)(C([H])([H])[H])C([H])([H])[H])[H])C(=O)C(OC([H])([H])[H])(OC([H])([H])[H])[H])(C([H])([H])[H])C([C@]([H])([C@]1(F)[C@@]3(C([H])([H])[H])C([C@@](F)(C([H])([H])[C@]21[H])[H])=C([H])C(=O)C([H])=C3[H])O[H])([H])[H])[H],0,0,1,0,1,0,0,1,1,0,1,1,0,0,0
O=C(N(C1([H])C2([H])N(C1=O)C([H])(C(S2)(C([H])([H])[H])C([H])([H])[H])C(=O)O[H])[H])c1nc2c(nc1C(O[H])=O)c(c([H])c([H])c2[H])[H],1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
C(C1N2C(=O)[C@]([H])([C@@]2([H])SC([H])([H])C=1C([H])(OC([H])([H])[H])[H])N([H])C(/C(=N\OC([H])([H])[H])c1nc(sc1[H])N([H])[H])=O)(O[H])=O,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0
[H]C(C(O[H])(C([H])(C(C(C([H])(C([H])([H])[H])C1(C2(C([H])([H])[H])C(/C(=C(C(/[H])=C3/C(C(C([H])(C([H])(O[H])C3([H])[H])[H])([H])[H])=C([H])[H])\[H])C([H])(C([H])([H])C2([H])[H])[H])([H])C([H])([H])C1([H])[H])[H])([H])[H])([H])[H])[H])C([H])([H])[H])([H])[H],1,0,1,0,0,0,0,1,1,0,1,1,0,0,1
C1(=O)[C@@]([C@]2([C@](O[H])(C(=C1C(N([H])[H])=O)O[H])C(=O)C1=C(c3c([C@]([H])([C@]1(C2([H])[H])[H])O[H])c(Cl)c(c(c3O[H])[H])[H])O[H])[H])([H])N(C([H])([H])[H])C([H])([H])[H],1,0,1,1,1,1,1,1,1,0,1,1,0,0,1
[H]c1c([H])c(c(C2(C(=C(N([H])C(=C2C(=O)OC([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C(=O)OC([H])(C([H])([H])[H])[H])[H])c(Cl)c1Cl)[H],1,0,1,0,0,1,0,0,1,1,1,0,0,1,1
[C@]123CCN([C@@H]([C@]1(O)CCCC2)Cc1c3cc(O)cc1)CC1CCC1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0
c1([H])c(c([H])c(C(C([H])([H])[C@@](N([C@]2([H])C(N(c3c([H])c([H])c(c([H])c3C(C2([H])[H])([H])[H])[H])C([H])([H])C(=O)O[H])=O)[H])([H])C(=O)OC([H])(C([H])([H])[H])[H])([H])[H])c([H])c1[H])[H],1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
[C@@H]1(Cl)[C@]2(C(C3C(C1)([C@]1(C(=O)CF)OC(C)(C)O[C@@H]1C3)C)C[C@@H](C1C2(C)C=CC(=O)C=1)F)Cl,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
C1(N2[C@@H](SC(C)([C@H]2C(O)=O)C)[C@H]1NC(=O)c1c2ccccc2ccc1OCC)=O,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1
[H]C([H])(C([H])(C(C([H])([H])C(C([H])(C([H])([H])[C@@]1(C([H])([H])[H])OC([H])([C@@](C([H])([H])OC(=O)N([H])[H])([H])O1)[H])[H])([H])[H])([H])[H])[H])C([H])([H])C([H])([H])[H],0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
C(=O)(N([H])C1(C2([H])N(C1=O)C(=C(C([H])([H])[H])C(S2)([H])[H])C(=O)O[H])[H])C([H])(N([H])[H])c1c(c([H])c(O[H])c([H])c1[H])[H],1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
[H]c1n(c([H])nc1[H])C([H])([H])C(c1c([H])c(c(Cl)c([H])c1Cl)[H])(OC([H])([H])c1c([H])c(c(Cl)c(c1[H])[H])[H])[H],1,0,0,0,0,1,1,0,1,0,0,0,1,1,0
[H]C([H])([H])C12C(C3(C(C([H])(O[H])C2([H])[H])([H])C2(C(=C(C(=O)C([H])=C2C(=C3[H])Cl)[H])[H])C([H])([H])[H])[H])([H])C(C(C1(O[H])C(C([H])(O[H])[H])=O)([H])[H])([H])[H],0,0,1,0,1,0,0,1,1,0,1,1,0,0,0
N(CN1CCCC1)C(C1C(=O)C2(O)C(CC3C(c4cccc(c4C(C3=C2O)=O)O)(C)O)C(C=1O)N(C)C)=O,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
c1([H])c(c(c(c(c1[H])N(C([H])([H])[H])C([H])([H])c1c(nc2c(n1)c(N([H])[H])nc(n2)N([H])[H])[H])[H])[H])C(N([H])[C@@](C(O[H])=O)([H])C(C(C(O[H])=O)([H])[H])([H])[H])=O,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0
c1([H])c2c(C([H])(C([H])(c3c([H])c(c(c([H])c3N2C([H])(C([H])([H])C([H])([H])N(C([H])([H])[H])C(C(c2c(c([H])c(Cl)c([H])c2[H])[H])=O)([H])[H])[H])[H])[H])[H])[H])c([H])c(c1[H])[H],0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
CC(C[C@@H](NC(Cc1ccc(C(O)=O)c(OCC)c1)=O)c1c(N2CCCCC2)cccc1)C,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
N(c1ccc(cc1)OC(=O)[C@@H](NC(=O)C)CCSC)C(C)=O,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
[H]C([H])(C1(C(O[H])(C(C(=C([H])[H])[H])(C([H])([H])[H])C([H])([H])C(C2(C([H])([H])[H])C3([H])C1(C(C([H])([H])C2([H])C([H])([H])[H])([H])[H])C([H])(C([H])([H])C3=O)[H])(OC(=O)C([H])([H])SC1(C([H])(C2([H])C([H])(C([H])([H])C([H])(C1([H])[H])N2C([H])([H])[H])[H])[H])[H])[H])[H])[H])[H],1,0,1,0,1,0,1,1,1,0,1,1,0,1,0
C1CC[C@H](N(C1)C)CCN1c2c(Sc3ccccc13)ccc(c2)SC,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
[H]C1(C([H])([H])[H])c2c(N(c3c([H])c(c(c([H])c3C1([H])C([H])([H])[H])[H])[H])C(N([H])[H])=O)c([H])c(c(c2[H])[H])[H],1,0,1,1,0,1,0,0,0,1,1,0,0,1,0
C1([H])([H])C([H])(C([H])([C@@]23c4c5c([H])c([H])c(c4O[C@@]3([H])[C@@]([H])(C([H])=C([C@]2([C@@](C5([H])[H])([H])N1C([H])([H])[H])[H])[H])OC(C([H])([H])[H])=O)OC(=O)C([H])([H])[H])[H])[H],0,1,1,0,0,1,0,0,1,0,1,1,0,1,0
Cc1ccc(cc1C)C,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
c1(c([H])c([H])c(c(c1[H])[H])[C@](C(N([H])[C@]1([C@@]2(N(C1=O)[C@@](C(S2)(C([H])([H])[H])C([H])([H])[H])([H])C(=O)O[H])[H])[H])=O)(N([H])S(=O)(=O)O[H])[H])[H],1,0,1,1,1,1,0,1,1,1,1,0,1,1,0
C1C2(N)CC3CC1CC(C2)C3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
[H]C([H])([H])C1C([H])=C([H])[C@]([H])(C(C(=C(C([H])=C([C@]([H])(OC(C([H])([H])[H])=O)C([H])([H])[C@]2([H])OC([C@]([C@@](C=1[H])(N([H])C(=O)C(C([H])([H])[H])=O)[H])(C([H])([H])[H])C(=O)[C@]2([H])C([H])([H])[H])=O)[H])C([H])([H])[H])[H])([H])[H])O[H],1,0,1,1,1,0,0,1,1,0,1,1,0,0,0
[H]C12C3(C([H])([H])[H])C(=C(C(=O)C([H])=C3C([H])(C([H])(C1(C1(C(C(C2([H])[H])([H])[H])(C([H])([H])[H])OC(=O)C([H])(C1([H])[H])[H])[H])[H])[H])[H])[H])[H],1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
[H]c1c([H])c(c(c(c1[H])C(C(=O)N1C(C([H])(C([H])([C@](c2c([H])c(c(Cl)c(c2[H])Cl)[H])(C1([H])[H])C([H])(C([H])([H])[N+]12C(C([H])([H])C(C([H])(C1([H])[H])[H])(C([H])([H])C2([H])[H])c1c(c([H])c(c(c1[H])[H])[H])[H])([H])[H])[H])[H])[H])([H])[H])([H])[H])[H])OC(C([H])([H])[H])([H])C([H])([H])[H],0,1,1,0,0,1,0,0,1,1,1,1,1,1,1
c12c(cc(C)cc1)c1CCC[C@@H]3c1n2CCN3,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0
N12C(C(O)=O)=C(CS[C@@H]1[C@H](NC(C(c1ccc(O)cc1)N)=O)C2=O)CSc1n[nH]nc1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0
Clc1c(c(c(c(c1Cl)[H])C([H])(C(N1C(C(n2c(nc([H])c2[H])[C@@]1(C([H])(N1C([H])(C(C([H])([H])C1([H])[H])([H])[H])[H])[H])[H])([H])[H])([H])[H])=O)[H])[H])[H],0,1,1,0,0,1,1,0,0,0,1,1,1,1,0
C1(C([H])(Oc2c(c([H])c(c([H])c2C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])[H])=NC([H])([H])C(N1[H])([H])[H],1,1,1,0,0,1,1,0,1,1,0,1,1,1,1
c1c2c(N(CCN(CC)CC)c3ccccc3S2)ccc1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
C1(C([H])(N(C([H])([H])C(C1([H])C([H])([H])N([H])c1nc(c([H])c([H])c1[H])[H])([H])[H])C(=O)OC([H])(c1c([H])c(c([H])c([H])c1[H])[H])[H])[H])([H])[H],1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
[H]C1(C([H])(O[H])C([H])([H])C([H])([H])N1C([H])(C1(N(C([H])(C([H])([H])n2c1nc(c2[H])[H])[H])C(C([H])(c1c([H])c(c(Cl)c(c1[H])Cl)[H])[H])=O)[H])[H])[H],1,1,1,0,0,1,1,1,1,0,1,1,1,1,0
[H]C([C@]12[C@@]([H])(C([C@@](OC(C([H])([H])[H])=O)([C@](N3C(C([H])(C([H])(C([H])(C3([H])[H])[H])[H])[H])([H])[H])([H])C2([H])[H])[H])([H])[H])C(C([H])([H])[C@]2([H])[C@]1(C([H])(C([H])([H])[C@]1(C([H])([H])[H])[C@@]2(C([H])([C@@]([N+]2(C([H])([H])C([H])([H])C(C([H])([H])C2([H])[H])([H])[H])C([H])([H])[H])([C@@]1([H])OC(C([H])([H])[H])=O)[H])[H])[H])[H])[H])([H])[H])([H])[H],1,1,1,0,0,0,0,0,1,0,1,1,0,1,0
[H][C@](N(C(N([H])C([H])([H])[H])=O)[H])(C(Cl)(Cl)Cl)O[H],0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
C1[C@H](CC=CC1)CN1CCC(CC1)NC(=O)c1cc(c(cc1OCC)N)[N+]([O-])=O,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1
c1(N(C([H])([H])[H])C([H])([H])[H])nc(N(C([H])([H])[H])C([H])([H])[H])nc(N(C([H])([H])[H])C([H])([H])[H])n1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[H]C(n1c(SC([H])([H])C2C([H])([H])S[C@]3([H])N(C=2C(O[H])=O)C(C3(N([H])C(/C(c2nc(N([H])[H])sc2[H])=N\OC([H])([H])[H])=O)[H])=O)nnn1)([H])[H],1,0,1,1,1,0,1,1,1,0,1,0,0,1,0
c1cccc(c1)N1N(c2ccccc2)C(=O)C(CC=C(C)C)C1=O,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0
S(=O)(=O)(C)[C@@H]1[C@@](COC)([C@@H]1c1ccc2c(OCO2)c1)C(O)=O,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0
[H]O[C@@]1([C@]([H])(C([H])([H])[H])C([H])([C@]2([H])[C@@]1(C([C@]([C@]1([C@@]2([H])C([H])([H])C(C2=C(C(C(=C([C@@]21C([H])([H])[H])[H])[H])=O)[H])([H])[H])F)([H])O[H])([H])[H])C([H])([H])[H])[H])C(=O)C([H])([H])O[H],0,0,1,0,1,0,0,1,1,0,1,1,0,0,0
C1([H])(N(C([H])([H])[H])C(C([H])([H])C([H])=C1/C([H])=N\OC([H])([H])[H])([H])[H])[H],0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
O1c2c(C3(C(c4c([H])c(c([H])c([H])c41)[H])(C([H])(N(C([H])([H])[H])C([H])(C3([H])[H])[H])[H])[H])[H])c([H])c(Cl)c([H])c2[H],0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
[H]c1c([H])c(c([H])c2c1N(c1c(c(c([H])c(c1[H])[H])[H])C(=N2)N1C([H])(C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H])[H])[H])Cl,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
OCC(=O)C1(OC(=O)CCCC)CCC2C3CCC4C(C3C(CC21C)O)(C=CC(C=4)=O)C,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1
[H]N(C(=O)c1c([H])nc(c([H])n1)[H])[H],0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
C(O)C(CO)O,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
c1ccc2c(c1)C[C@H](N1CCN(C)CC1)c1c(S2)ccc(SC)c1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
c1([H])c2c(c([H])c(c1[H])C(n1nc([H])nc1[H])([H])c1c([H])c(c(c(c1[H])[H])Cl)[H])n(nn2)C([H])([H])[H],1,0,0,0,0,1,1,0,0,0,0,0,1,1,0
c1([H])c(c(c(c(c1C([H])(C([H])([H])[H])OC1(OC([H])(C([H])([H])N(C([H])(C2=NN([H])C(N2[H])=O)[H])C1(c1c([H])c([H])c(F)c(c1[H])[H])[H])[H])[H])[H])C(F)(F)F)[H])C(F)(F)F,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1
N([H])(C(C1(C(C(C(C(N1[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])C(c1c(c(c([H])c(c1OC(C(F)(F)F)([H])[H])[H])OC(C(F)(F)F)([H])[H])[H])=O,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0
O([C@@]([H])(c1c(c([H])nc2c(c(c(OC([H])([H])[H])c([H])c21)[H])[H])[H])[C@@]1(C([H])([H])C2(C([H])(C([H])(N1C(C2([H])[H])([H])[H])[H])C([H])=C([H])[H])[H])[H])[H],0,1,1,0,0,1,1,1,1,0,1,1,1,1,0
Clc1c(c(Cl)c(c(c1[H])[H])[H])/N=C1\OC([H])([H])C(N1[H])([H])[H],0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
c1c(cc2c(C3=CCN(CCC)CC3)c[nH]c2c1)Cl,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
C1(C(N([C@](C(N1[H])=O)([H])c1sc([H])c([H])c1[H])[H])([H])[H])([H])[H],0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
