id,smi,label
neg_1609,Cn1c(=O)c2c(ncn2CCNC[C@H](O)c2ccc(O)c(O)c2)n(C)c1=O,1
neg_1610,CC1(C)S[C@@H]2[C@H](NC(=O)CSc3ccccc3)C(=O)N2[C@H]1C(=O)O,1
neg_1611,CC1(C)[C@H](NC/C(=N/OCC(=O)O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O,1
neg_1612,CC(C)C(=O)OCc1cccc(OC(=O)[C@H]2N3C(=O)[C@@H](NC(=O)Cc4ccccc4)[C@H]3SC2(C)C)c1,1
neg_1613,NC[C@H]1O[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@H](N)[C@@H]3O)[C@@H]2O)[C@H](N)C[C@@H]1O,1
neg_1616,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@@H](C)[C@@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@@H](C)[C@H](O[C@H]3O[C@H](C)C[C@@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@H](C)[C@H]1OC(C)=O,1
neg_1617,CCCC[C@H]1CC(=O)[C@@]2(O)O[C@H]3[C@@H](NC)[C@H](O)[C@@H](NC)[C@H](O)[C@H]3O[C@H]2O1,1
neg_1619,CC(C)[C@@H]1NC(=O)[C@H](C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)COC(=O)[C@@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)COC1=O,1
neg_1620,CN[C@@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]2C(=O)N[C@@H]3C(=O)N[C@@H](C(=O)N[C@@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@H]2O[C@H]2C[C@@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@@H]1O,1
neg_1621,COc1ccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1
neg_1622,CC[C@@]12C=CCN3CC[C@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7CN(CCc8c6[nH]c6ccccc86)C[C@@](O)(CC)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@H]1OC(C)=O)[C@H]32,1
neg_1623,CC[C@@]12C=CCN3CC[C@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7CN(CCc8c6[nH]c6ccccc86)C[C@@](O)(CC)C7)c(OC)cc5N(C=O)[C@H]4[C@@](O)(C(=O)OC)[C@H]1OC(C)=O)[C@H]32,1
neg_1624,CC[C@@]12C=CCN3CC[C@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7CN(CCc8c6[nH]c6ccccc86)C[C@@](O)(CC)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(N)=O)[C@@H]1O)[C@H]32,1
neg_1625,CC1=C[C@@H](O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)O[C@H](C(C)C)[C@@H](C)C=CC(=O)NCC=C1,1
neg_1626,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@H]2CC(=O)CCN2C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H]2CCCN2C1=O,1
neg_1627,N#CC(=Cc1ccc(O)cc1)/C(C#N)=C\c1ccc(O)cc1,1
neg_1628,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(C)=NNC(=O)c1ccccc1)C[C@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1
neg_1629,CC(C)(C)C(=O)OCOC(=O)[C@H]1N2C(=O)[C@@H](N=CN3CCCCCC3)[C@H]2SC1(C)C,1
neg_1630,CN(C)[C@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(ccc(N)c4O)C[C@H]3C[C@@H]12,1
neg_1631,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,1
neg_1633,CC(=O)[C@]1(N)Cc2c(O)c3c(c(O)c2[C@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O,1
neg_1634,NCC[C@H](O)CN[C@H]1C[C@H](N)[C@@H](O[C@H]2O[C@@H](CN)[C@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@H](N)[C@@H]1O,1
neg_1635,CC1=C(C(=O)OCC(=O)OC(C)(C)C)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,1
neg_1637,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,1
neg_1638,CC/C=C(/C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]12)c1csc(N)n1,1
neg_1641,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]21,1
neg_1642,CC(=O)C1=C(O)[C@H](N)[C@H]2Cc3c(c(O)c4c(O)c(C)ccc4c3C)C(=O)[C@@]2(O)C1=O,1
neg_1643,CN(C)[C@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,1
neg_1644,CO[C@@H](C(=O)N[C@H]1C(=O)N2[C@H]1SC(C)(C)[C@H]2C(=O)O)c1ccc(Cl)c(Cl)c1,1
neg_1645,CN(C)[C@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@H](O)[C@H]3C[C@@H]12,1
neg_1646,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@H]1C(=O)N2[C@H]1SC(C)(C)[C@H]2C(=O)O,1
neg_1647,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@H]3[C@H](O)[C@H]21,1
neg_1649,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@H]3O[C@H]1C[C@H](N)C[C@H](C)O1,1
neg_1650,CCNC[C@H](O)c1cccc(O)c1,1
neg_1652,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@H]1C(=O)N2[C@H]1SC(C)(C)[C@H]2C(=O)O,1
neg_1653,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@@](C)(O)C[C@@](C)(F)C(=O)[C@H](C)[C@H](O)[C@@]1(C)O,1
neg_1654,CC[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCCN)NC1=O,1
neg_1655,C[C@H](N)Cc1ccc(O)cc1,1
neg_1657,CO[C@H]1[C@H](OC(C)=O)CC(=O)O[C@H](C)CC=CC=C[C@H](O)[C@H](C)C[C@@H](CC=O)[C@H]1O[C@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O2)[C@@H](N(C)C)[C@@H]1O,1
neg_1658,NC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@H](N)[C@@H]3O)[C@@H](N)C[C@H]2N)[C@H](O)[C@H](O)[C@@H]1O,1
neg_1660,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,1
neg_1662,CN[C@H](C)C(=O)c1ccc(OC)cc1,1
neg_1663,CCOc1ccc2ccccc2c1C(=O)N[C@H]1C(=O)N2[C@H]1SC(C)(C)[C@H]2C(=O)O,1
neg_1664,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc([N+](=O)[O-])c1,1
neg_1667,Cc1onc(-c2ccccc2)c1C(=O)N[C@H]1C(=O)N2[C@H]1SC(C)(C)[C@H]2C(=O)O,1
neg_1668,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@H](c4ccc(O)cc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,1
neg_1669,C[C@@H](Oc1ccccc1)C(=O)N[C@H]1C(=O)N2[C@H]1SC(C)(C)[C@H]2C(=O)O,1
neg_1670,C[C@@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@H]2CC(=O)CCN2C(=O)[C@@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@H]2CCCN2C1=O,1
neg_1672,CC[C@@H](Oc1ccccc1)C(=O)N[C@H]1C(=O)N2[C@H]1SC(C)(C)[C@H]2C(=O)O,1
neg_1673,CO[C@H]1CCC[C@H]2C1=C(C=O)N1C(=O)[C@H]([C@@H](C)O)[C@@H]21,1
neg_1674,CC/C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1
neg_1675,CO[C@@]1(NC(=O)[C@@H](C(=O)O)c2ccsc2)C(=O)N2[C@H]1SC(C)(C)[C@H]2C(=O)O,1
neg_1676,CN(C)[C@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,1
neg_1677,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,1
neg_1685,O=c1nc[nH]c2c1ncn2C1CCC(CO)O1,1
neg_1686,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,1
neg_1691,O=c1cccc2n1CC1CNCC2C1,1
neg_1694,Cc1ccc(Cc2cnc(NCCSCc3ccc(C(C)(C)N)o3)[nH]c2=O)cn1.Cl.Cl.Cl,1
neg_1696,COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)[O-])S2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CSC21.[Na+].[Na+],1
neg_1699,CCCn1c(=O)c2[nH]c(C3CCC(=O)C3)nc2n(CCC)c1=O,1
neg_1700,O=C(O)c1ccc(-c2ccccc2)cc1,1
neg_1701,COc1cccnc1CCCCNc1ncc(Cc2ccc(C)nc2)c(=O)[nH]1,1
neg_1702,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1
neg_1703,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,1
neg_1708,CCNC(=NCCSCc1ncccc1Br)NC#N,1
neg_1709,CN=C(NC#N)Nc1cccc(-c2csc(N=C(N)N)n2)c1,1
neg_963,CCN/C(NCCSCc1ncccc1Br)=[NH]\C#N,1
neg_964,NC(N)=[NH]c1nc(-c2cccc(N)c2)cs1,1
neg_965,CC(=O)Nc1cccc(-c2csc([NH]=C(N)N)n2)c1,1
neg_966,CN/C(Nc1cccc(-c2csc([NH]=C(N)N)n2)c1)=[NH]\C#N,1
neg_1201,CCNC(NCCSCc1ncccc1Br)=[NH]C#N,1
neg_1204,CNC(Nc1cccc(-c2csc([NH]=C(N)N)n2)c1)=[NH]C#N,1
t_neg_2,OC[C@@H]1CC[C@H](n2cnc3c(O)ncnc32)O1,1
t_neg_5,CN/C(=C\[N+](=O)[O-])NCCS[CH2+]c1ccc(CN(C)C)o1,1
t_neg_12,CC[C@H](CO)NCCN[C@H](CC)CO,1
t_neg_14,CSc1ccc2c(c1)N(CC[C@@H]1CCCCN1)c1ccccc1S2,1
t_neg_15,COc1ccc2[nH]c([S@](=O)Cc3ncc(C)c(OC)c3C)nc2c1,1
t_neg_16,Cc1onc(-c2ccccc2)c1C(=O)N[C@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,1
t_neg_18,CC1(C)S[C@@H]2[C@@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,1
t_neg_26,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,1
t_neg_28,O=C(c1ccccc1)c1ccc2n1CC[C@H]2C(=O)O,1
t_neg_29,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1
t_neg_31,CC(=O)N[C-]1C(I)C(NC(C)=O)C(I)C(C(=O)O)C1I,1
t_neg_33,O=S(=O)([O-])CCS,1
t_neg_32,NC(=[NH2])NC[C@H]1COC2(CCCCC2)O1,1
99474,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)OC1,1
441893,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(C(CC(C6)O)O)C)C)C)OC1,1
442088,CN1C2C3=C(CCN2C(=O)C4=CC=CC=C41)C5=CC=CC=C5N3,1
11629084,C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=C3C(C(OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)OC(CC5=CC(=C(C=C5)O)O)C(=O)O)O)O,1
441923,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C)O)C)OC6C(C(C(C(O6)CO)O)O)O)C,1
441934,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)OC7C(C(C(C(O7)CO)O)O)O)C,1
91466,C1CC2C3CCCN4C3C(CCC4)CN2C(=O)C1,1
159278,C1=CC(=CC=C1CCOC2C(C(C(C(O2)CO)O)O)O)O,1
53486204,CC=CC#CC#CC(C(C=CCCCO)OC1C(C(C(C(O1)CO)O)O)O)O,1
114850,C1CC2C3CCC[N+]4(C3C(CCC4)CN2C(=O)C1)[O-],1
24721085,C1CC2CN3C(CC=CC3=O)C4C2[N+](C1)(CCC4)[O-],1
64982,C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O,1
5281807,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3C4C(C(C(C(O4)CO)O)O)O)O)O,1
736186,COC1=C(C=C(C=C1)C=CC(=O)O)O,1
8768,C1=CC(=C(C=C1C=O)O)O,1
46173859,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(C(CC(C6)O)OC7C(C(C(C(O7)C)O)OC8C(C(C(CO8)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)OC1,1
9852086,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)O)C)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C,1
167928,CC1C(C(C(C(O1)OC2CCC3(C(C2(C)CO)CCC4(C3C=CC56C4(CC(C7(C5CC(CC7)(C)C)CO6)O)C)C)C)O)OC8C(C(C(C(O8)CO)O)O)O)O,1
5938,C[N+](C)(C)CCCCCC[N+](C)(C)C.[Br-].[Br-],1
t_neg_2,OC[C@@H]1CC[C@H](n2cnc3c(O)ncnc32)O1,1
t_neg_5,CN/C(=C\[N+](=O)[O-])NCCS[CH2+]c1ccc(CN(C)C)o1,1
t_neg_12,CC[C@H](CO)NCCN[C@H](CC)CO,1
t_neg_14,CSc1ccc2c(c1)N(CC[C@@H]1CCCCN1)c1ccccc1S2,1
t_neg_15,COc1ccc2[nH]c([S@](=O)Cc3ncc(C)c(OC)c3C)nc2c1,1
t_neg_16,Cc1onc(-c2ccccc2)c1C(=O)N[C@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,1
t_neg_18,CC1(C)S[C@@H]2[C@@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,1
t_neg_26,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,1
t_neg_28,O=C(c1ccccc1)c1ccc2n1CC[C@H]2C(=O)O,1
t_neg_29,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1
t_neg_31,CC(=O)N[C-]1C(I)C(NC(C)=O)C(I)C(C(=O)O)C1I,1
t_neg_33,O=S(=O)([O-])CCS,1
t_neg_32,NC(=[NH2])NC[C@H]1COC2(CCCCC2)O1,1
test_pos_1,O=[N+]([O-])c1cc[nH]c1NCCSCc1ccccn1,0
test_pos_4,CC(=O)NCCCOc1cccc(CN2CCCCC2)c1,0
test_pos_5,O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1,0
test_pos_6,OCCCOc1cccc(CN2CCCCC2)c1,0
test_pos_11,CNCCc1ccccn1,0
test_pos_14,S=C(NC1CCCCC1)N1CCC(c2c[nH]cn2)CC1,0
test_pos_18,OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,0
test_pos_22,CC(C)O,0
test_pos_25,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,0
test_pos_29,Cn1c(=O)c2nc[nH]c2n(C)c1=O,0
test_pos_37,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,0
test_pos_38,Cc1cc(=O)n(-c2ccccc2)n1C,0
test_pos_49,CCC(C)=O,0
test_pos_50,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0
test_pos_51,NC(=O)N1c2ccccc2C2OC2c2ccccc21,0
test_pos_52,O=NN(CCCl)C(=O)NCCCl,0
test_pos_70,CCO,0
test_pos_74,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0
test_pos_85,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0
test_pos_88,NNC(=O)c1ccncc1,0
test_pos_89,CC(C)c1nc(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)no1,0
test_pos_92,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0
test_pos_97,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,0
test_pos_105,C=CCC(N)c1ccccc1-c1noc2ccccc12,0
test_pos_108,Cn1c(=O)[nH]c2ncn(C)c2c1=O,0
test_pos_112,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0
test_pos_113,CC(C)NCC(O)COc1cccc2[nH]ccc12,0
test_pos_118,CCCO,0
test_pos_119,CC(C)=O,0
test_pos_125,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,0
test_pos_128,O=C(O)CNC(=O)c1ccccc1O,0
test_pos_135,CCCN(CCC)CCc1ccc(O)c2c1CC(=O)N2,0
test_pos_136,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,0
test_pos_137,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,0
test_pos_139,Nc1c2c(nc3ccccc13)CCCC2,0
test_pos_141,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,0
test_pos_142,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,0
test_pos_151,NC(N)=O,0
test_pos_153,Nc1ccn(C2CCC(CO)O2)c(=O)n1,0
5280378,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,0
6199,C1=CC(=O)OC2=CC3=C(C=CO3)C=C21,0
6819,CCCCOC(=O)COC(=O)C1=CC=CC=C1C(=O)OCCCC,0
164676,CC1=COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C,0
10114,CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C,0
5280448,COC1=C(C=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O)O,0
12456,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.[Cl-],0
72321,C1C[N+]2=C(C=C3C=CC4=C(C3=C2)OCO4)C5=CC6=C(C=C51)OCO6.[Cl-],0
10146,CN1CCC2=CC(=C(C3=C2C1CC4=CC=CC=C43)OC)OC,0
10658,C1=CC2=C(C=CO2)C3=C1C=CC(=O)O3,0
638278,C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O,0
115269,C1CC2CN3C(CC=CC3=O)C4C2N(C1)CCC4,0
14982,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,0
B3DB_5,CN1CC[C@]23c4c5ccc(OC6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,1
B3DB_7,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C=C[C@H]3[C@H]1C5,1
B3DB_16,c1ccc(NC2=NCCN2)cc1,1
B3DB_17,Cc1ccc(CC2CNC(NCCCCc3ncc(Br)cc3C)NC2=O)cn1,1
B3DB_27,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1
B3DB_29,C=CCc1cccc(/C=N\NC(=O)CN2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)c1O,1
B3DB_33,O=C(O)c1nc2ccc(C(F)(F)F)cc2nc1NCc1ccc(C(F)(F)F)cc1,1
B3DB_34,CC(=O)NC1C(O)OC(COS(=O)(=O)O)C(OC2OC(COS(=O)(=O)O)C(O)C(O)C2O)C1O,1
B3DB_36,NC(N)=Nc1nc(-c2ccc(O)c(O)c2)cs1,1
B3DB_40,CCNc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,1
B3DB_43,NCC(CC(=O)O)c1ccc(Cl)cc1,1
B3DB_44,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,1
B3DB_47,Nc1ccn([C@@H]2CC[C@@H](CO)O2)c(=O)n1,1
B3DB_48,CN[C@H]1C(=O)N[C@@H]2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(=O)CCCCCCCCC(C)C)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc(O)cc1[C@@H](C(=O)NCCCN(C)C)NC3=O,1
B3DB_52,CN=C(NC#N)NCCSCC1=NC=NC1C,1
B3DB_55,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,1
B3DB_57,CCCn1c(=O)c2[nH]c([C@H]3CCC(=O)C3)nc2n(CCC)c1=O,1
B3DB_58,COC(=O)Nc1nc2ccc(C(=O)N3CCN(c4ccccn4)CC3)cc2[nH]1,1
B3DB_60,NCc1c[n+]2ccccc2[nH]1,1
B3DB_61,Nc1ccc(C(=O)O)cc1,1
B3DB_63,Cc1ccccc1N=C1N(C)CCN1C,1
B3DB_64,Cc1ccccc1NC1=NCCN1,1
B3DB_68,O=C(O)c1cc(=O)c2c(Cl)cc(Cl)cc2[nH]1,1
B3DB_71,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,1
B3DB_76,Cc1ccc(N=C2N(C)CCN2C)c(C)c1,1
B3DB_77,Cc1ccc(NC2=NCCN2)c(C)c1,1
B3DB_79,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,1
B3DB_82,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,1
B3DB_84,O=c1[nH]cnc2c1ncn2[C@@H]1CC[C@H](CO)O1,1
B3DB_87,COc1ccc2c(c1)C(CC(=O)O)C(C)N2C(=O)c1ccc(Cl)cc1,1
B3DB_88,COc1ccc2c(c1)[C@@H](CC(=O)O)[C@H](C)N2C(=O)c1ccc(Cl)cc1,1
B3DB_93,CN=C(C[N+](=O)[O-])NCCCSc1ccc(CN(C)C)o1,1
B3DB_94,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,1
B3DB_97,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)C(C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,1
B3DB_104,CC(=O)Oc1ccc(/C=C/C(=O)NCCc2ccccc2)cc1OC(C)=O,1
B3DB_109,CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](C)(C)C,1
B3DB_110,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,1
B3DB_128,CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,1
B3DB_131,CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,0
B3DB_135,CN(C)C(=O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O,0
B3DB_136,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,0
B3DB_137,COC(=O)C1C(=O)C=C(Nc2cccc([N+](=O)[O-])c2)CC1C,0
B3DB_138,COC(=O)[C@@H]1C(=O)C=C(Nc2cccc([N+](=O)[O-])c2)C[C@H]1C,0
B3DB_142,Cc1cc2ccccc2n1CCNC(=O)/C=C/c1ccc(OCCO)c(OCCO)c1,0
B3DB_144,Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,0
B3DB_145,O=C(O)CCCCO/N=C(\c1cccnc1)c1cccc(C(F)(F)F)c1,0
B3DB_150,COC(=O)C1C(=O)C=C(Nc2ccc(Cl)cc2)CC1C,0
B3DB_154,CCS(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,0
B3DB_156,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,0
